,id,index_right,cluster,sqkm,precipitation prc_mean,SGC yld Irrigation High_mean,YAM yld Rain-fed Low_mean,CAS yld Rain-fed Low_mean,SGC yld Rain-fed High_mean,SGC evt Irrigation Low_mean,PTS evt Rain-fed Low_mean,RCP yld Irrigation Low_mean,YAM cwd Rain-fed High_mean,CON cwd Rain-fed High_mean,CON evt Irrigation Low_mean,CAS evt Rain-fed High_mean,PTS yld Rain-fed High_mean,PTS evt Irrigation High_mean,RCP yld Rain-fed High_mean,SGC yld Rain-fed Low_mean,RCP evt Rain-fed Low_mean,YAM yld Irrigation High_mean,SGC yld Irrigation Low_mean,CON yld Irrigation High_mean,CON yld Irrigation Low_mean,YAM evt Irrigation High_mean,CAS evt Irrigation Low_mean,RCP cwd Rain-fed Low_mean,SGC cwd Irrigation Low_mean,RCP yld Rain-fed Low_mean,CON cwd Rain-fed Low_mean,RCP evt Irrigation High_mean,PTS evt Rain-fed High_mean,YAM evt Rain-fed High_mean,PTS cwd Rain-fed High_mean,YAM evt Rain-fed Low_mean,PTS evt Irrigation Low_mean,CAS cwd Irrigation Low_mean,CAS yld Rain-fed High_mean,CON yld Rain-fed Low_mean,PTS cwd Irrigation High_mean,CAS evt Irrigation High_mean,CON cwd Irrigation Low_mean,PTS cwd Rain-fed Low_mean,SGC evt Rain-fed Low_mean,CON evt Rain-fed High_mean,SGC cwd Rain-fed Low_mean,RCP cwd Irrigation High_mean,SGC cwd Irrigation High_mean,CAS yld Irrigation Low_mean,CAS evt Rain-fed Low_mean,YAM yld Irrigation Low_mean,YAM cwd Rain-fed Low_mean,PTS yld Rain-fed Low_mean,PTS cwd Irrigation Low_mean,CON yld Rain-fed High_mean,PTS yld Irrigation High_mean,SGC evt Irrigation High_mean,CON evt Rain-fed Low_mean,RCP yld Irrigation High_mean,YAM cwd Irrigation High_mean,YAM evt Irrigation Low_mean,CON cwd Irrigation High_mean,PTS yld Irrigation Low_mean,CON evt Irrigation High_mean,RCP evt Irrigation Low_mean,YAM cwd Irrigation Low_mean,RCP cwd Irrigation Low_mean,CAS yld Irrigation High_mean,RCP evt Rain-fed High_mean,CAS cwd Irrigation High_mean,RCP cwd Rain-fed High_mean,CAS cwd Rain-fed High_mean,SGC cwd Rain-fed High_mean,SGC evt Rain-fed High_mean,CAS cwd Rain-fed Low_mean,YAM yld Rain-fed High_mean,LCType2,LCType5,LCType6,LCType10,geometry
130,130,0,FJI,88.24163116149461,2736.0,11074.5,2440.0,1965.75,11074.5,1075.0,571.75,1934.25,1.0,1.0,0.0,1021.75,6570.25,673.25,7766.5,3511.5,527.75,8811.5,3479.25,4469.75,0.0,1002.75,731.5,1.0,1.0,1840.75,0.0,665.75,688.25,1109.0,1.0,956.75,572.5,1.0,8889.75,0.0,1.0,871.0,0.0,1.0,1162.25,1023.0,1.0,1.0,29.25,1908.0,866.0,2437.25,1.0,2236.75,1.0,4469.75,6570.25,1280.5,0.0,8158.5,1.0,841.0,1.0,2237.0,906.0,558.5,1.0,1.0,8889.75,660.5,1.0,5.25,1.0,1.0,1408.25,1.0,8811.5,,,3.0,1.0,"POLYGON ((178.65555500000008 -16.836387999999886, 178.65555500000008 -16.74638799999989, 178.56555500000005 -16.74638799999989, 178.5655550000001 -16.836387999999886, 178.65555500000008 -16.836387999999886))"
131,131,0,FJI,88.28232312495675,2769.0,11206.0,2299.0,1948.0,11206.0,1059.0,564.0,1946.0,1.0,1.0,0.0,996.0,6567.0,664.0,7563.0,3553.0,526.0,8406.0,3520.0,4385.0,0.0,990.0,720.0,1.0,1.0,1852.0,0.0,656.0,679.0,1084.0,1.0,939.0,564.0,1.0,8969.0,0.0,1.0,858.0,0.0,1.0,1145.0,991.0,1.0,1.0,18.0,1891.0,854.0,2297.0,1.0,2056.0,1.0,4385.0,6567.0,1273.0,0.0,7855.0,1.0,830.0,1.0,2056.0,894.0,550.0,1.0,1.0,8969.0,654.0,1.0,1.0,1.0,1.0,1378.0,1.0,8406.0,,,1.0,,"POLYGON ((178.65555500000008 -16.74638799999989, 178.65555500000008 -16.65638799999989, 178.56555500000007 -16.65638799999989, 178.56555500000005 -16.74638799999989, 178.65555500000008 -16.74638799999989))"
132,132,0,FJI,88.15960584327864,2650.0,11202.0,2479.0,1989.0,11202.0,1034.0,558.0,1950.0,1.0,1.0,735.0,979.0,6577.0,657.0,7991.0,3552.0,505.0,9032.0,3519.0,4690.0,1194.0,960.0,704.0,1.0,1.0,1854.0,1.0,648.0,672.0,1064.0,1.0,934.0,557.0,1.0,8959.0,1196.0,1.0,837.0,1.0,1.0,1126.0,968.0,1.0,1.0,4.0,1929.0,841.0,2476.0,1.0,2268.0,1.0,4690.0,6577.0,1253.0,853.0,8289.0,1.0,807.0,1.0,2268.0,867.0,544.0,1.0,1.0,8959.0,654.0,1.0,1.0,1.0,1.0,1352.0,1.0,9032.0,,,1.0,,"POLYGON ((178.74555500000002 -17.016387999999885, 178.74555500000002 -16.926387999999893, 178.6555550000001 -16.926387999999893, 178.65555500000008 -17.016387999999885, 178.74555500000002 -17.016387999999885))"
133,133,0,FJI,88.20072537463095,2680.0,11135.666666666666,2479.6666666666665,1981.6666666666667,11135.666666666666,1051.6666666666667,563.6666666666666,1942.0,1.0,1.0,491.3333333333333,998.0,6613.333333333333,664.3333333333334,7889.666666666667,3531.0,512.6666666666666,8925.0,3498.3333333333335,4587.333333333333,792.0,978.0,716.0,1.0,1.0,1847.6666666666667,0.6666666666666666,656.3333333333334,679.3333333333334,1084.0,1.0,946.6666666666666,564.3333333333334,1.0,8935.333333333334,793.3333333333334,1.0,851.6666666666666,0.6666666666666666,1.0,1142.3333333333333,992.3333333333334,1.0,1.0,15.333333333333334,1922.6666666666667,852.3333333333334,2476.6666666666665,1.0,2276.6666666666665,1.0,4587.333333333333,6613.333333333333,1264.6666666666667,570.0,8240.0,1.0,821.3333333333334,1.0,2277.0,883.3333333333334,551.0,1.0,1.0,8935.333333333334,658.0,1.0,3.6666666666666665,1.0,1.0,1377.0,1.0,8925.0,1.0,,1.0,1.0,"POLYGON ((178.74555500000002 -16.926387999999893, 178.74555500000005 -16.836387999999886, 178.65555500000008 -16.836387999999886, 178.6555550000001 -16.926387999999893, 178.74555500000002 -16.926387999999893))"
134,134,0,FJI,88.24163116148488,2735.6666666666665,11170.5,2381.0,1962.8333333333333,11170.5,1057.6666666666667,564.5,1943.5,1.0,1.0,123.16666666666667,1004.5,6588.666666666667,664.8333333333334,7683.166666666667,3542.1666666666665,522.3333333333334,8637.166666666666,3504.8333333333335,4392.666666666667,197.0,987.1666666666666,719.6666666666666,1.0,1.0,1846.5,0.16666666666666666,657.1666666666666,679.8333333333334,1091.1666666666667,1.0,942.5,565.0,1.0,8952.0,197.33333333333334,1.0,857.0,0.16666666666666666,1.0,1145.6666666666667,1003.1666666666666,1.0,1.0,21.333333333333332,1904.0,854.5,2378.3333333333335,1.0,2157.3333333333335,1.0,4392.666666666667,6588.666666666667,1267.6666666666667,142.83333333333334,8026.0,1.0,828.0,1.0,2157.5,891.6666666666666,553.1666666666666,1.0,1.0,8952.0,657.3333333333334,1.0,3.8333333333333335,1.0,1.0,1385.1666666666667,1.0,8637.166666666666,2.0,,3.0,1.0,"POLYGON ((178.74555500000005 -16.836387999999886, 178.74555500000002 -16.74638799999989, 178.65555500000008 -16.74638799999989, 178.65555500000008 -16.836387999999886, 178.74555500000005 -16.836387999999886))"
135,135,0,FJI,88.28232312491785,2769.0,11143.0,2353.0,1953.5,11143.0,1070.0,569.0,1939.5,1.0,1.0,0.0,1013.5,6544.0,670.0,7654.0,3533.0,531.0,8591.5,3500.5,4413.5,0.0,1000.5,728.0,1.0,1.0,1846.0,0.0,662.0,684.5,1101.0,1.0,947.0,569.0,1.0,8924.5,0.0,1.0,867.5,0.0,1.0,1156.0,1013.5,1.0,1.0,25.5,1896.5,861.5,2351.0,1.0,2126.0,1.0,4413.5,6544.0,1279.0,0.0,7985.0,1.0,838.5,1.0,2126.0,904.0,555.0,1.0,1.0,8924.5,660.0,1.0,3.0,1.0,1.0,1398.5,1.0,8591.5,,,2.0,,"POLYGON ((178.74555500000002 -16.74638799999989, 178.74555500000005 -16.65638799999989, 178.65555500000008 -16.65638799999989, 178.65555500000008 -16.74638799999989, 178.74555500000002 -16.74638799999989))"
136,136,0,FJI,88.20072537461151,2672.75,11173.5,2461.5,1981.75,11173.5,1044.75,561.25,1945.75,1.0,1.0,552.0,987.0,6686.0,660.75,7878.5,3543.25,509.5,8849.5,3510.5,4586.0,898.5,971.75,711.5,1.0,1.0,1851.0,0.75,652.25,675.75,1073.0,1.0,941.75,561.0,1.0,8980.75,899.75,1.0,846.0,0.75,1.0,1135.5,978.0,1.0,1.0,11.75,1922.5,847.25,2459.0,1.0,2251.5,1.0,4586.0,6686.0,1260.0,640.25,8205.75,1.0,816.25,1.0,2251.5,877.75,547.75,1.0,1.0,8980.75,659.25,1.0,2.75,1.0,1.0,1364.25,1.0,8849.5,2.0,,1.0,1.0,"POLYGON ((178.83555500000008 -16.926387999999893, 178.8355550000001 -16.836387999999886, 178.7455550000001 -16.836387999999886, 178.74555500000002 -16.926387999999893, 178.83555500000008 -16.926387999999893))"
137,137,0,FJI,88.24163116145567,2732.75,11305.625,2306.75,1960.625,11305.625,1036.875,554.125,1956.875,1.0,1.0,370.625,984.625,6606.25,654.375,7596.5,3580.375,516.0,8460.375,3538.5,4316.0,593.75,969.875,705.5,1.0,1.0,1856.5,0.5,646.25,669.375,1071.375,1.0,928.25,554.375,1.0,9036.625,594.375,1.0,841.0,0.5,1.0,1125.5,981.75,1.0,1.0,13.25,1900.375,840.125,2304.25,1.0,2056.0,1.0,4316.0,6606.25,1252.375,428.75,7883.75,1.0,812.75,1.0,2056.0,876.0,546.25,1.0,1.0,9036.625,650.5,1.0,1.75,1.0,1.0,1358.75,1.0,8460.375,6.0,,2.0,,"POLYGON ((178.8355550000001 -16.836387999999886, 178.83555500000003 -16.74638799999989, 178.74555500000008 -16.74638799999989, 178.7455550000001 -16.836387999999886, 178.8355550000001 -16.836387999999886))"
138,138,0,FJI,88.28232312490809,2750.0,11117.0,2388.6,1959.4,11117.0,1076.8,571.4,1937.2,1.0,1.0,149.0,1025.6,6573.0,672.8,7760.4,3526.6,533.8,8805.6,3493.8,4464.0,236.4,1008.6,732.6,1.0,1.0,1843.2,0.2,665.8,687.6,1114.0,1.0,951.4,571.4,1.0,8919.0,236.6,1.0,874.6,0.2,1.0,1162.2,1028.8,1.0,1.0,33.8,1902.4,865.8,2386.6,1.0,2170.2,1.0,4464.0,6573.0,1281.4,172.0,8142.0,1.0,844.0,1.0,2170.2,911.8,557.4,1.0,1.0,8919.0,663.0,1.0,5.0,1.0,1.0,1412.2,1.0,8805.6,1.0,,3.0,1.0,"POLYGON ((178.83555500000003 -16.74638799999989, 178.83555500000008 -16.65638799999989, 178.7455550000001 -16.65638799999989, 178.74555500000008 -16.74638799999989, 178.83555500000003 -16.74638799999989))"
139,139,0,FJI,88.32280118633929,2742.5,11023.5,2440.5,1961.0,11023.5,1094.5,578.5,1927.5,1.0,1.0,0.0,1044.0,6595.5,680.5,7860.5,3497.5,541.0,9046.0,3465.0,4492.0,0.0,1024.5,744.5,1.0,1.0,1835.0,0.0,674.5,695.5,1133.5,1.0,963.5,578.5,1.0,8873.0,0.0,1.0,889.0,0.0,1.0,1178.5,1048.5,1.0,1.0,46.0,1904.5,877.5,2438.5,1.0,2242.0,1.0,4492.0,6595.5,1291.0,0.0,8327.5,1.0,857.5,1.0,2242.0,926.5,564.5,1.0,1.0,8873.0,669.5,1.0,8.0,1.0,1.0,1435.5,1.0,9046.0,,,1.0,1.0,"POLYGON ((178.83555500000006 -16.656387999999897, 178.83555500000006 -16.566387999999893, 178.7455550000001 -16.566387999999893, 178.74555500000008 -16.656387999999897, 178.83555500000006 -16.656387999999897))"
140,140,0,FJI,88.24163116147515,2714.6,11288.0,2336.4,1966.6,11288.0,1047.0,558.0,1956.6,1.0,1.0,448.0,995.6,6640.6,658.8,7740.2,3583.0,520.4,8688.6,3548.4,4461.6,703.6,982.4,712.2,1.0,1.0,1857.2,0.6,651.2,673.8,1083.8,1.0,931.6,558.0,1.0,9037.8,704.2,1.0,851.0,0.6,1.0,1134.4,996.0,1.0,1.0,20.0,1907.8,846.4,2334.0,1.0,2089.2,1.0,4461.6,6640.6,1260.2,517.2,8052.8,1.0,821.4,1.0,2089.2,887.8,544.6,1.0,1.0,9037.8,648.8,1.0,2.2,1.0,1.0,1373.8,1.0,8688.6,4.0,,1.0,,"POLYGON ((178.92555500000006 -16.836387999999886, 178.92555500000006 -16.74638799999989, 178.83555500000014 -16.74638799999989, 178.8355550000001 -16.836387999999886, 178.92555500000006 -16.836387999999886))"
141,141,0,FJI,88.28232312492757,2723.25,11249.25,2355.0,1966.5,11249.25,1056.5,561.5,1951.5,1.0,1.0,186.25,1005.0,6608.25,662.5,7764.5,3570.5,524.25,8752.0,3536.75,4440.25,295.5,992.25,718.75,1.0,1.0,1853.0,0.25,655.75,677.5,1094.25,1.0,937.5,561.5,1.0,9007.0,295.75,1.0,859.5,0.25,1.0,1142.5,1006.5,1.0,1.0,24.25,1908.5,852.0,2352.75,1.0,2114.5,1.0,4440.25,6608.25,1268.5,215.0,8089.75,1.0,828.75,1.0,2114.5,897.0,548.0,1.0,1.0,9007.0,654.0,1.0,2.75,1.0,1.0,1386.5,1.0,8752.0,3.0,,1.0,,"POLYGON ((178.92555500000006 -16.74638799999989, 178.9255550000001 -16.65638799999989, 178.8355550000001 -16.65638799999989, 178.83555500000014 -16.74638799999989, 178.92555500000006 -16.74638799999989))"
142,142,0,FJI,88.32280118637823,2710.3333333333335,11085.333333333334,2471.3333333333335,1975.3333333333333,11085.333333333334,1084.3333333333333,573.6666666666666,1935.0,1.0,1.0,0.0,1037.6666666666667,6685.0,676.3333333333334,7937.0,3519.6666666666665,540.0,9044.0,3486.6666666666665,4519.0,0.0,1018.3333333333334,738.0,1.0,1.0,1843.0,0.0,670.3333333333334,691.0,1128.3333333333333,1.0,957.0,573.6666666666666,1.0,8938.333333333334,0.0,1.0,883.3333333333334,0.0,1.0,1169.0,1035.3333333333333,1.0,1.0,39.333333333333336,1918.3333333333333,870.3333333333334,2468.6666666666665,1.0,2268.3333333333335,1.0,4519.0,6685.0,1288.3333333333333,0.0,8342.0,1.0,849.3333333333334,1.0,2268.3333333333335,921.0,560.0,1.0,1.0,8938.333333333334,667.3333333333334,1.0,5.333333333333333,1.0,1.0,1427.6666666666667,1.0,9044.0,2.0,,1.0,,"POLYGON ((178.92555500000012 -16.656387999999897, 178.92555500000006 -16.566387999999893, 178.83555500000014 -16.566387999999893, 178.8355550000001 -16.656387999999897, 178.92555500000012 -16.656387999999897))"
143,143,0,FJI,88.20072537460177,2683.0,11085.0,2502.0,1983.0,11085.0,1077.0,572.0,1938.0,1.0,1.0,0.0,1030.0,6726.0,675.0,7941.0,3520.0,533.0,9099.0,3486.0,4557.0,0.0,1008.0,733.0,1.0,1.0,1842.0,0.0,667.0,690.0,1118.0,1.0,954.0,572.0,1.0,8946.0,0.0,1.0,875.0,0.0,1.0,1165.0,1035.0,1.0,1.0,41.0,1923.0,868.0,2499.0,1.0,2307.0,1.0,4557.0,6726.0,1275.0,0.0,8400.0,1.0,843.0,1.0,2307.0,912.0,559.0,1.0,1.0,8946.0,661.0,1.0,7.0,1.0,1.0,1418.0,1.0,9099.0,,,1.0,,"POLYGON ((179.0155550000001 -16.926387999999893, 179.0155550000001 -16.836387999999886, 178.92555500000012 -16.836387999999886, 178.92555500000006 -16.926387999999893, 179.0155550000001 -16.926387999999893))"
144,144,0,FJI,88.24163116145569,2706.4,11244.8,2382.8,1973.2,11244.8,1057.2,562.0,1953.4,1.0,1.0,149.6,1010.0,6682.0,663.6,7824.6,3571.4,524.4,8781.0,3536.8,4459.6,233.6,984.2,719.2,1.0,1.0,1852.6,0.2,652.6,678.6,1096.0,1.0,934.6,562.0,1.0,9027.2,233.8,1.0,851.8,0.2,1.0,1140.0,1010.2,1.0,1.0,26.4,1914.2,849.0,2380.2,1.0,2147.6,1.0,4459.6,6682.0,1260.0,172.8,8134.4,1.2,829.2,1.0,2147.6,883.0,550.8,1.0,1.0,9027.2,653.8,1.0,2.2,1.0,1.0,1391.8,1.0,8781.0,3.0,,2.0,,"POLYGON ((179.0155550000001 -16.836387999999886, 179.01555500000006 -16.74638799999989, 178.92555500000012 -16.74638799999989, 178.92555500000012 -16.836387999999886, 179.0155550000001 -16.836387999999886))"
145,145,0,FJI,88.28232312490809,2709.5,11262.75,2382.75,1975.0,11262.75,1055.5,560.75,1954.25,1.0,1.0,0.0,1007.75,6660.75,662.5,7836.25,3577.5,523.5,8763.0,3543.25,4446.75,0.0,982.75,718.25,1.0,1.0,1853.5,0.0,650.75,677.5,1093.75,1.0,932.0,560.75,1.0,9033.25,0.0,1.0,849.75,0.0,1.0,1136.75,1006.25,1.0,1.0,21.25,1916.75,846.0,2380.0,1.0,2143.5,1.0,4446.75,6660.75,1262.75,0.0,8108.75,1.0,828.0,1.0,2143.5,879.5,550.0,1.0,1.0,9033.25,654.5,1.0,1.25,1.0,1.0,1389.75,1.0,8763.0,3.0,,1.0,,"POLYGON ((179.01555500000006 -16.74638799999989, 179.0155550000001 -16.65638799999989, 178.9255550000001 -16.65638799999989, 178.92555500000012 -16.74638799999989, 179.01555500000006 -16.74638799999989))"
146,146,0,FJI,88.32280118633929,2697.25,11078.0,2513.5,1984.75,11078.0,1085.0,573.75,1935.25,1.0,1.0,0.0,1037.75,6761.5,677.25,8048.25,3519.75,536.5,9051.5,3486.75,4518.0,0.0,1010.0,739.0,1.0,1.0,1843.5,0.0,666.5,692.0,1125.25,1.0,952.5,574.0,1.0,8961.0,0.0,1.0,875.25,0.0,1.0,1165.0,1031.0,1.0,1.0,34.5,1927.5,865.0,2510.75,1.0,2316.75,1.0,4518.0,6761.5,1286.25,0.0,8370.0,1.0,849.5,1.0,2316.75,904.75,560.0,1.0,1.0,8961.0,670.0,1.0,2.75,1.0,1.0,1429.5,1.0,9051.5,2.0,,1.0,1.0,"POLYGON ((179.01555500000006 -16.656387999999897, 179.01555500000003 -16.566387999999893, 178.92555500000006 -16.566387999999893, 178.92555500000012 -16.656387999999897, 179.01555500000006 -16.656387999999897))"
147,147,0,FJI,88.3630652676434,2681.6666666666665,11057.333333333334,2543.0,1989.0,11057.333333333334,1085.0,576.6666666666666,1932.6666666666667,1.0,1.0,0.0,1037.3333333333333,6829.333333333333,676.3333333333334,8092.333333333333,3513.0,539.0,9072.0,3481.0,4527.666666666667,0.0,1013.3333333333334,739.3333333333334,1.0,1.0,1847.0,0.0,665.0,691.0,1124.0,1.0,958.3333333333334,574.0,1.0,8974.666666666666,0.0,1.0,873.3333333333334,0.0,1.0,1163.3333333333333,1034.0,1.0,1.0,25.666666666666668,1932.0,862.6666666666666,2540.6666666666665,1.0,2353.3333333333335,1.0,4527.666666666667,6829.333333333333,1293.3333333333333,0.0,8405.0,1.0,848.3333333333334,1.0,2353.6666666666665,899.0,567.6666666666666,1.0,1.0,8974.666666666666,663.6666666666666,1.0,3.0,1.0,1.0,1429.3333333333333,1.0,9072.0,1.0,,,2.0,"POLYGON ((179.01555500000003 -16.566387999999893, 179.01555500000006 -16.47638799999989, 178.9255550000001 -16.47638799999989, 178.92555500000006 -16.566387999999893, 179.01555500000003 -16.566387999999893))"
148,148,0,FJI,88.24163116149461,2704.6666666666665,11161.333333333334,2446.0,1979.3333333333333,11161.333333333334,1076.6666666666667,570.0,1946.0,1.0,1.0,0.0,1029.3333333333333,6746.333333333333,672.6666666666666,7963.333333333333,3548.0,532.6666666666666,8895.666666666666,3513.6666666666665,4487.666666666667,0.0,991.3333333333334,732.6666666666666,1.0,1.0,1847.3333333333333,0.0,656.6666666666666,687.6666666666666,1113.0,1.0,941.3333333333334,570.0,1.0,9002.333333333334,0.0,1.0,857.0,0.0,1.0,1152.0,1020.6666666666666,1.0,1.0,37.0,1921.0,854.6666666666666,2443.0,1.0,2229.3333333333335,1.0,4487.666666666667,6746.333333333333,1264.0,0.0,8244.666666666666,1.3333333333333333,844.6666666666666,1.0,2229.3333333333335,880.0,559.6666666666666,1.0,1.0,9002.333333333334,663.6666666666666,1.0,1.0,1.0,1.0,1414.3333333333333,1.0,8895.666666666666,2.0,,1.0,,"POLYGON ((179.1055550000001 -16.836387999999886, 179.10555500000012 -16.74638799999989, 179.0155550000001 -16.74638799999989, 179.01555500000012 -16.836387999999886, 179.1055550000001 -16.836387999999886))"
149,149,0,FJI,88.2823231249081,2697.0,11175.75,2457.25,1983.5,11175.75,1072.5,568.25,1947.0,1.0,1.0,0.0,1026.5,6725.5,671.25,8018.0,3553.0,530.75,8973.25,3518.75,4530.5,0.0,989.25,730.0,1.0,1.0,1849.5,0.0,655.0,686.0,1110.0,1.0,938.5,568.25,1.0,9005.0,0.0,1.0,854.75,0.0,1.0,1148.0,1021.25,1.0,1.0,30.0,1925.25,851.5,2454.25,1.0,2239.25,1.0,4530.5,6725.5,1267.0,0.0,8285.0,1.0,841.25,1.0,2239.25,877.25,557.0,1.0,1.0,9005.0,663.0,1.0,1.0,1.0,1.0,1411.25,1.0,8973.25,3.0,,1.0,,"POLYGON ((179.10555500000012 -16.74638799999989, 179.1055550000001 -16.65638799999989, 179.01555500000015 -16.65638799999989, 179.0155550000001 -16.74638799999989, 179.10555500000012 -16.74638799999989))"
150,150,0,FJI,88.32280118633929,2684.75,11089.5,2529.5,1990.75,11089.5,1082.75,573.0,1937.75,1.0,1.0,0.0,1035.75,6788.5,676.75,8143.75,3525.75,533.5,9101.0,3492.5,4541.75,0.0,998.75,737.75,1.0,1.0,1847.0,0.0,661.0,691.5,1119.75,1.0,945.75,573.25,1.0,8977.5,0.0,1.0,864.5,0.0,1.0,1158.0,1028.25,1.0,1.0,28.5,1932.5,858.0,2526.75,1.0,2333.0,1.0,4541.75,6788.5,1281.75,0.0,8406.5,1.0,847.75,1.0,2333.0,885.75,559.0,1.0,1.0,8977.5,670.0,1.0,1.0,1.0,1.0,1427.5,1.0,9101.0,1.0,,1.0,2.0,"POLYGON ((179.10555500000012 -16.656387999999897, 179.1055550000001 -16.566387999999893, 179.01555500000012 -16.566387999999893, 179.01555500000012 -16.656387999999897, 179.10555500000012 -16.656387999999897))"
151,151,0,FJI,88.36306526766289,2667.0,11072.5,2547.75,1992.5,11072.5,1080.25,576.25,1935.0,1.0,1.0,0.0,1032.5,6873.5,673.75,8170.75,3519.0,536.25,9083.75,3487.25,4546.75,0.0,1006.5,736.5,1.0,1.0,1852.25,0.0,659.5,688.75,1117.0,1.0,955.5,572.0,1.0,8999.5,0.0,1.0,864.25,0.0,1.0,1155.75,1030.0,1.0,1.0,16.5,1934.75,856.0,2545.25,1.0,2356.5,1.0,4546.75,6873.5,1292.0,0.0,8421.0,1.0,844.5,1.0,2356.75,883.75,569.25,1.0,1.0,8999.5,659.75,1.0,1.0,1.0,1.0,1423.75,1.0,9083.75,,,,4.0,"POLYGON ((179.1055550000001 -16.566387999999893, 179.1055550000001 -16.47638799999989, 179.01555500000006 -16.47638799999989, 179.01555500000012 -16.566387999999893, 179.1055550000001 -16.566387999999893))"
152,152,0,FJI,88.40311529115263,2656.0,11086.0,2550.0,1994.0,11086.0,1075.0,578.5,1935.5,1.0,1.0,0.0,1027.0,6898.0,669.5,8188.0,3522.0,539.5,9092.5,3491.0,4569.5,0.0,1012.0,733.0,1.0,1.0,1857.0,0.0,656.5,684.5,1111.5,1.0,963.5,569.5,1.0,9018.0,0.0,1.0,861.0,0.0,1.0,1151.0,1030.5,1.0,1.0,7.0,1936.5,852.5,2547.5,1.0,2357.5,1.0,4569.5,6898.0,1296.0,0.0,8427.5,1.0,840.0,1.0,2358.0,879.5,578.0,1.0,1.0,9018.0,648.0,1.0,1.0,1.0,1.0,1416.5,1.0,9092.5,,,,2.0,"POLYGON ((179.1055550000001 -16.476387999999893, 179.1055550000001 -16.38638799999989, 179.01555500000012 -16.38638799999989, 179.01555500000006 -16.476387999999893, 179.1055550000001 -16.476387999999893))"
153,153,0,FJI,88.28232312494703,2680.0,11281.333333333334,2407.3333333333335,1983.6666666666667,11281.333333333334,1054.0,556.6666666666666,1957.6666666666667,1.0,1.0,0.0,1012.0,6723.333333333333,662.3333333333334,7950.0,3575.6666666666665,523.3333333333334,8935.666666666666,3528.3333333333335,4347.666666666667,0.0,973.3333333333334,717.6666666666666,1.0,1.0,1857.0,0.0,646.0,677.0,1090.0,1.0,925.6666666666666,556.6666666666666,1.0,9065.0,0.0,1.0,841.0,0.0,1.0,1130.3333333333333,1002.6666666666666,1.0,1.0,24.666666666666668,1921.0,839.0,2404.0,1.0,2172.3333333333335,1.0,4347.666666666667,6723.333333333333,1252.0,0.0,8236.333333333334,1.0,827.0,1.0,2172.3333333333335,863.3333333333334,551.6666666666666,1.0,1.0,9065.0,652.3333333333334,1.0,1.0,1.0,1.0,1385.6666666666667,1.0,8935.666666666666,3.0,,,,"POLYGON ((179.1955550000001 -16.74638799999989, 179.19555500000007 -16.65638799999989, 179.10555500000012 -16.65638799999989, 179.10555500000012 -16.74638799999989, 179.1955550000001 -16.74638799999989))"
154,154,0,FJI,88.32280118635877,2667.5,11265.25,2428.0,1987.0,11265.25,1051.75,557.0,1955.75,1.0,1.0,188.25,1010.25,6731.25,661.75,8015.25,3573.5,521.0,9001.75,3530.0,4437.5,286.0,971.5,716.75,1.0,1.0,1862.0,0.25,645.25,676.5,1089.25,1.0,924.25,557.0,1.0,9059.5,286.5,1.0,840.5,0.25,1.0,1128.5,1003.75,1.0,1.0,14.0,1925.25,837.5,2424.75,1.0,2196.5,1.0,4437.5,6731.25,1261.0,212.5,8284.75,1.0,824.25,1.0,2196.5,861.25,549.75,1.0,1.0,9059.5,652.75,1.0,1.0,1.0,1.0,1389.25,1.0,9001.75,3.0,,,1.0,"POLYGON ((179.19555500000007 -16.656387999999897, 179.19555500000004 -16.566387999999893, 179.10555500000012 -16.566387999999893, 179.10555500000012 -16.656387999999897, 179.19555500000007 -16.656387999999897))"
155,155,0,FJI,88.36306526766289,2651.75,11106.25,2533.25,1993.5,11106.25,1073.5,571.0,1939.25,1.0,1.0,188.25,1027.75,6911.25,670.75,8199.25,3531.25,533.0,9111.5,3498.75,4577.25,286.0,1001.25,732.25,1.0,1.0,1857.5,0.25,656.0,685.75,1112.5,1.0,951.25,568.75,1.0,9030.75,286.5,1.0,860.25,0.25,1.0,1149.25,1018.75,1.0,1.0,12.0,1935.25,851.25,2530.5,1.0,2335.25,1.0,4577.25,6911.25,1290.25,212.5,8443.75,1.0,839.75,1.0,2335.25,879.25,566.0,1.0,1.0,9030.75,661.25,1.0,1.0,1.0,1.0,1417.5,1.0,9111.5,1.0,,,3.0,"POLYGON ((179.19555500000004 -16.566387999999893, 179.19555500000013 -16.47638799999989, 179.10555500000012 -16.47638799999989, 179.10555500000012 -16.566387999999893, 179.19555500000004 -16.566387999999893))"
